,country,empty_slots,extra.address,extra.bike_uids,extra.last_updated,extra.number,extra.renting,extra.returning,extra.slots,extra.uid,free_bikes,id,latitude,longitude,name,network_id,timestamp
2228,US,15,,,1582131507.0,,1.0,1.0,,3843,8.0,d8e4277a5b4faf9fe259c98196c57f08,40.69905,-73.91516,Myrtle Ave & Grove St,citi-bike-nyc,2020-02-19T23:56:52.796000Z
2229,US,21,,,1582156334.0,,1.0,1.0,,3840,3.0,53ec070643f5cddb105c712b2fa65f13,40.69811,-73.90904,Putnam Ave & Wyckoff Ave,citi-bike-nyc,2020-02-19T23:56:52.795000Z
2230,US,28,,,1582156453.0,,1.0,1.0,,3423,0.0,9b0d034b69bb85e6e92e0bc81afd4e1a,40.6610633719006,-73.97945255041122,West Drive & Prospect Park West,citi-bike-nyc,2020-02-19T23:56:54.726000Z
2231,US,27,,,1582156232.0,,1.0,1.0,,3839,2.0,6b7ec19312601525ed314a5b61a56ca3,40.69545,-73.91164,Putnam Ave & Knickerbocker Ave,citi-bike-nyc,2020-02-19T23:56:52.742000Z
2232,US,23,,,1582154666.0,,1.0,1.0,,3860,2.0,3221463e83d66f3d1819362a9684f70f,40.70166,-73.92754,Wilson Ave & Troutman St,citi-bike-nyc,2020-02-19T23:56:52.382000Z
2233,US,10,,,1582152933.0,,1.0,1.0,,3852,7.0,f44617115ed7859dd13175873d9f2ef2,40.70869,-73.92587,Stewart Ave & Johnson Ave,citi-bike-nyc,2020-02-19T23:56:52.368000Z
2234,US,32,,,1582150725.0,,1.0,1.0,,3848,0.0,58f9506fecf4934c33a72d88e543e7da,40.69544,-73.93223,Suydam St & Broadway,citi-bike-nyc,2020-02-19T23:56:52.816000Z
2235,US,17,,,1582150643.0,,1.0,1.0,,3780,5.0,42d9f597d252f889438ec2c9fd63722c,40.703545,-73.917775,Wyckoff Av & Stanhope St,citi-bike-nyc,2020-02-19T23:56:54.485000Z
2236,US,5,,,1582148671.0,,1.0,1.0,,3851,15.0,d8b64bdc251e0d9501d5cd52f5f89e00,40.71401,-73.92793,Metropolitan Ave & Stewart Ave,citi-bike-nyc,2020-02-19T23:56:52.385000Z
2237,US,25,,,1582105253.0,,1.0,1.0,,3847,0.0,486ceb4d4947975e838e0813bccb79a0,40.69671,-73.92807,Cedar St & Evergreen Ave,citi-bike-nyc,2020-02-19T23:56:52.806000Z
2238,US,17,,,1582145102.0,,1.0,1.0,,3845,4.0,bff5b0d573e519482ccbe006b0c01889,40.70108,-73.9179,Irving Ave & Harman St,citi-bike-nyc,2020-02-19T23:56:52.799000Z
2239,US,19,,,1582139840.0,,1.0,1.0,,3861,1.0,07e727282a35ccfd7571bd841c3aafbc,40.70113,-73.91422,Menahan St & Wyckoff Ave,citi-bike-nyc,2020-02-19T23:56:53.911000Z
2240,US,37,,,1582155848.0,,1.0,1.0,,3815,4.0,7189cc9b22b198e98e1a764bd1ae52be,40.755293,-73.967641,E 51 St & 2 Ave,citi-bike-nyc,2020-02-19T23:56:54.327000Z
2241,US,7,,,1582156469.0,,1.0,1.0,,368,31.0,e11b06205214b1c47ede500277b06b5b,40.73038599,-74.00214988,Carmine St & 6 Ave,citi-bike-nyc,2020-02-19T23:56:53.578000Z
2242,US,3,,,1582151624.0,,1.0,1.0,,3201,15.0,521119b127f5d59223834d3e1492390f,40.737711,-74.066921,Dey St,citi-bike-nyc,2020-02-19T23:56:52.408000Z
2243,US,20,,,1582152943.0,,1.0,1.0,,3870,0.0,2b31bef139cb79b8f52cfcfe527b005b,40.697481,-73.935877,Melrose St & Broadway,citi-bike-nyc,2020-02-19T23:56:53.106000Z
2244,US,17,,,1582154128.0,,1.0,1.0,,3862,1.0,984ecf4c65024611cb39a1d36462ded5,40.69714,-73.91566,Linden St & Knickerbocker Ave,citi-bike-nyc,2020-02-19T23:56:53.887000Z
2245,US,18,,,1582155284.0,,1.0,1.0,,3841,7.0,4ede1bf348abc507c516fae5eea8794c,40.69543,-73.9196,Menahan St & Central Ave,citi-bike-nyc,2020-02-19T23:56:54.261000Z
2246,US,24,,,1582146010.0,,1.0,1.0,,3846,1.0,15d8188f7411df3c726ebb9cc5227d9c,40.69676,-73.92302,Central Ave & Himrod St,citi-bike-nyc,2020-02-19T23:56:52.810000Z
2247,US,22,,,1582155222.0,,1.0,1.0,,3856,3.0,763391f79cc86bc62782448b65dbdc60,40.72577,-73.94173,Kingsland Ave & Nassau Ave,citi-bike-nyc,2020-02-19T23:56:52.117000Z
2248,US,16,,,1582156129.0,,1.0,1.0,,3891,3.0,18c71bbba7ba08fc15e7d99064a53619,40.698,-73.9127,Irving Ave & Palmetto St,citi-bike-nyc,2020-02-19T23:56:52.370000Z
2249,US,20,,,1582155828.0,,1.0,1.0,,3838,5.0,7cddd2f662d2678a9362fc5cde5911fe,40.69356,-73.92524,Bushwick Ave & Harman St,citi-bike-nyc,2020-02-19T23:56:52.741000Z
2250,US,29,,,1582150170.0,,1.0,1.0,,3837,0.0,3b3fff63f52fde6cb7865911b744ceb7,40.69329,-73.92852,Broadway & Kosciuszko St,citi-bike-nyc,2020-02-19T23:56:52.268000Z
2251,US,16,,,1582153280.0,,1.0,1.0,,3490,15.0,fe2a26e3b83b8f78257e86a61a0319bb,40.796879,-73.937261,E 116 St & 2 Ave,citi-bike-nyc,2020-02-19T23:56:53.348000Z
2252,US,27,,,1582156319.0,,1.0,1.0,,3147,12.0,bb24afbebd5d2bef22459dd3f7222574,40.77801203,-73.95407149,E 85 St & 3 Ave,citi-bike-nyc,2020-02-19T23:56:52.138000Z
2253,US,19,,,1582143109.0,,1.0,1.0,,3834,0.0,b5ff383e304fe0ef6022e0e3279bcb5d,40.69467,-73.90663,Irving Ave & Halsey St,citi-bike-nyc,2020-02-19T23:56:52.690000Z
2254,US,14,,,1582155142.0,,1.0,1.0,,3863,4.0,d7ff9ddcb3a6e60ebc30a9b496c0f0b2,40.69296,-73.91605,Central Ave & Woodbine St,citi-bike-nyc,2020-02-19T23:56:53.862000Z
2255,US,27,,,1582147643.0,,1.0,1.0,,3836,1.0,dd78df6830d7425d95f485bcb28e4c15,40.69146,-73.92146,Bushwick Ave & Linden St,citi-bike-nyc,2020-02-19T23:56:52.699000Z
2256,US,24,,,1582148455.0,,1.0,1.0,,3869,0.0,d13af71b8d461a0c43c8f70e2b1d517c,40.692,-73.92617,Van Buren St & Broadway,citi-bike-nyc,2020-02-19T23:56:53.858000Z
2257,US,29,,,1582152006.0,,1.0,1.0,,3864,1.0,dd6c9e7ddf47dceedcfa3ae900c35247,40.68929,-73.90951,Central Ave & Covert St,citi-bike-nyc,2020-02-19T23:56:53.927000Z
2258,US,10,,,1582156035.0,,1.0,1.0,,3288,28.0,f939e85ded06b3f7adcf4db499b6e5b5,40.778301,-73.9488134,E 88 St & 1 Ave,citi-bike-nyc,2020-02-19T23:56:53.152000Z
2259,US,23,,,1582139349.0,,1.0,1.0,,3829,1.0,8b09a12b4acd8ea899ad55328fd44d3e,40.6882,-73.90798,Central Ave & Decatur St,citi-bike-nyc,2020-02-19T23:56:54.700000Z
2260,US,23,,,1582155385.0,,1.0,1.0,,3865,1.0,8b6d7334e057b111b963d1f793c3408b,40.69081,-73.90448,Knickerbocker Ave & Cooper St,citi-bike-nyc,2020-02-19T23:56:53.925000Z
2261,US,18,,,1582125685.0,,1.0,1.0,,3826,0.0,881cb266a3992ff4a2c687e42bca1ef1,40.68458,-73.90925,Moffat St & Bushwick,citi-bike-nyc,2020-02-19T23:56:53.452000Z
2262,US,20,,,1582105333.0,,1.0,1.0,,3828,2.0,f01591acb276fa1bab2327cf6e09733d,40.68652,-73.91321,Eldert St & Bushwick Ave,citi-bike-nyc,2020-02-19T23:56:53.492000Z
2263,US,18,,,1582142184.0,,1.0,1.0,,3827,2.0,1b36479642e1022ce87b3eafafc73308,40.68565,-73.91564,Halsey St & Broadway,citi-bike-nyc,2020-02-19T23:56:53.444000Z
2264,US,31,,,1582151456.0,,1.0,1.0,,3890,0.0,dbac722ca285560c5105c463201b3ce9,40.69047,-73.923511,Grove St & Broadway,citi-bike-nyc,2020-02-19T23:56:52.369000Z
2265,US,17,,,1582156229.0,,1.0,1.0,,3286,22.0,21f0628c68c7e9d446102de114170bfa,40.7806284,-73.9521667,E 89 St & 3 Ave,citi-bike-nyc,2020-02-19T23:56:53.155000Z
2266,US,23,,,1582155782.0,,1.0,1.0,,3290,11.0,42dda0d9c27369af876666c8f866b190,40.7779453,-73.946041,E 89 St & York Ave,citi-bike-nyc,2020-02-19T23:56:52.324000Z
2267,US,19,,,1582123711.0,,1.0,1.0,,3868,0.0,0db3cce1244e0624b5ca0053d0ad38eb,40.693,-73.90824,Knickerbocker Ave & Halsey St,citi-bike-nyc,2020-02-19T23:56:53.860000Z
2268,US,14,,,1582147413.0,,1.0,1.0,,3833,3.0,c53677190b144fbb78ea14dc77f737fa,40.69122,-73.91693,Madison St & Evergreen Ave,citi-bike-nyc,2020-02-19T23:56:52.739000Z
2269,US,22,,,1582105263.0,,1.0,1.0,,3830,0.0,050b9e525a1ea63ab14bc33488311fc2,40.68858,-73.91227,Halsey St & Evergreen Ave,citi-bike-nyc,2020-02-19T23:56:52.720000Z
2270,US,22,,,1582155452.0,,1.0,1.0,,3879,3.0,7d5ea4fce2ab4cbf34dd4c7f33815401,40.68822,-73.91966,Broadway & Madison St,citi-bike-nyc,2020-02-19T23:56:53.098000Z
2271,US,32,,,1582156607.0,,1.0,1.0,,3709,18.0,0b2e8a54d4273ba716b2256fa7213a6a,40.738046142482766,-73.99642959237099,W 15 St & 6 Ave,citi-bike-nyc,2020-02-19T23:56:52.982000Z
2272,US,7,,,1582156427.0,,1.0,1.0,,3783,29.0,af27aebf6963cb5b2a4227a43cfd5712,40.70838,-74.00495,Cliff St & Fulton St,citi-bike-nyc,2020-02-19T23:56:54.715000Z
2273,US,32,,,1582156375.0,,1.0,1.0,,72,21.0,a12de637ee42eaeaa7070b1aefb6da64,40.76727216,-73.99392888,W 52 St & 11 Ave,citi-bike-nyc,2020-02-19T23:56:53.296000Z
2274,US,32,,,1582153752.0,,1.0,1.0,,3866,0.0,1f71ad485ee2e86926689fd8c4016451,40.68906,-73.90506,Wilson Ave & Moffat St,citi-bike-nyc,2020-02-19T23:56:53.924000Z
2275,US,30,,,1582105325.0,,1.0,1.0,,3871,0.0,dc3b63e328ee66837cb5cf8753e380bb,40.68281,-73.90623,Bushwick Ave & Furman Ave,citi-bike-nyc,2020-02-19T23:56:53.107000Z
2276,US,20,,,1582153960.0,,1.0,1.0,,3832,1.0,8fff14299c355115875aad8a3c6d2679,40.69055,-73.91181,Central Ave & Weirfield St,citi-bike-nyc,2020-02-19T23:56:52.738000Z
2277,US,21,,,1582144863.0,,1.0,1.0,,3835,1.0,452d92cef2f57eba6bf640bcd374fbb8,40.69385,-73.90974,Knickerbocker Ave & Hancock St,citi-bike-nyc,2020-02-19T23:56:52.691000Z
2278,US,23,,,1582156512.0,,1.0,1.0,,3814,0.0,ae5a91525ce119431f170f5b00ccfc8d,40.761573,-73.972628,E 56 St & Madison Ave,citi-bike-nyc,2020-02-19T23:56:54.326000Z
2279,US,21,,,1582156526.0,,1.0,1.0,,502,13.0,404c9692a80cc6d252bf26fb3bea6967,40.714211,-73.981095,Henry St & Grand St,citi-bike-nyc,2020-02-19T23:56:53.784000Z
2280,US,22,,,1582156527.0,,1.0,1.0,,3824,1.0,d045809b64fa7c19f36f58646f0c06df,40.6786,-73.90369,Van Sinderen Ave & Truxton St,citi-bike-nyc,2020-02-19T23:56:53.456000Z
2281,US,29,,,1582105125.0,,1.0,1.0,,3867,0.0,303a2bc78544b638b59997e6eadf89b8,40.67945,-73.90474,Somers St & Broadway,citi-bike-nyc,2020-02-19T23:56:53.923000Z
2282,US,26,,,1582153987.0,,1.0,1.0,,3825,3.0,678da6832c78fef7d065ecc507dc2b31,40.68139,-73.90756,Broadway & Furman Ave,citi-bike-nyc,2020-02-19T23:56:54.229000Z
2283,US,18,,,1582153332.0,,1.0,1.0,,3893,7.0,a2edeb611fa10e38da57a31076320ba9,40.68319988172761,-73.91166642308235,Rockaway Ave & Bainbridge St,citi-bike-nyc,2020-02-19T23:56:53.321000Z
2284,US,15,,,1582153026.0,,1.0,1.0,,3726,5.0,b68c744b2e58fd81abcc95dcab0bde15,40.743366080270214,-73.95960688591003,Center Blvd & 51 Ave,citi-bike-nyc,2020-02-19T23:56:53.824000Z
2285,US,30,,,1582156386.0,,1.0,1.0,,3246,9.0,0a61c237221cc421efb93358e3a2210d,40.694281141397326,-73.99230033159256,Montague St & Clinton St,citi-bike-nyc,2020-02-19T23:56:52.783000Z
2286,US,14,,,1582156556.0,,1.0,1.0,,367,19.0,ad585a32dc386834a7aa729363e8bcbe,40.75828065,-73.97069431,E 53 St & Lexington Ave,citi-bike-nyc,2020-02-19T23:56:53.586000Z
2287,US,18,,,1582105153.0,,1.0,1.0,,3878,1.0,7d74e16361e172fe307157ae66c8fcc8,40.69812,-73.90271,Cypress Ave & George St,citi-bike-nyc,2020-02-19T23:56:53.093000Z
2288,US,10,,,1582149994.0,,1.0,1.0,,3882,5.0,2b36cfec7641fc0d3dab899ad2b06b67,40.69517,-73.90311,Norman St & Wyckoff Ave,citi-bike-nyc,2020-02-19T23:56:53.181000Z
2289,US,19,,,1582155754.0,,1.0,1.0,,3370,5.0,00b598603e95ff6cd619487b42e1b87c,40.7727966,-73.95577801,E 78 St & 2 Ave,citi-bike-nyc,2020-02-19T23:56:54.586000Z
2290,US,23,,,1582156243.0,,1.0,1.0,,3131,8.0,9009763d6496a22bc2c997f814fcf045,40.76712840349542,-73.96224617958069,E 68 St & 3 Ave,citi-bike-nyc,2020-02-19T23:56:54.063000Z
2291,US,37,,,1582155900.0,,1.0,1.0,,3359,4.0,9901bed45d6a567441d9da5738cb195d,40.7691572,-73.96703464,E 68 St & Madison Ave,citi-bike-nyc,2020-02-19T23:56:54.428000Z
2292,US,11,,,1582143785.0,,1.0,1.0,,3876,12.0,342b15dc717d353c439da2c40eec7798,40.69922,-73.89795,Forest Ave & Summerfield St,citi-bike-nyc,2020-02-19T23:56:53.128000Z
2293,US,16,,,1582105187.0,,1.0,1.0,,3874,0.0,b6ee6304909745cc378ed04acddccaa1,40.70461,-73.91054,Menahan St & Seneca Ave,citi-bike-nyc,2020-02-19T23:56:53.118000Z
2294,US,17,,,1582146118.0,,1.0,1.0,,3883,1.0,e17c12d12f92938ae7eefd3c06ab68d5,40.70577,-73.91292,Harman St & Seneca Ave,citi-bike-nyc,2020-02-19T23:56:53.180000Z
2295,US,23,,,1582143935.0,,1.0,1.0,,3895,2.0,eec0080fe5e49b9436901239bd95c47d,40.701573408737914,-73.90876293182373,Cypress Ave & Palmetto St,citi-bike-nyc,2020-02-19T23:56:54.433000Z
2296,US,17,,,1582152489.0,,1.0,1.0,,3892,2.0,2e19e061cb761499b1d2d478133d7c81,40.75473,-73.93367,38 Ave & 29 St,citi-bike-nyc,2020-02-19T23:56:52.366000Z
2297,US,15,,,1582156553.0,,1.0,1.0,,3899,3.0,f997501d09606eee9adfaac02f9f7e1c,40.72084,-73.94844,Manhattan Av & Leonard St,citi-bike-nyc,2020-02-19T23:56:54.437000Z
2298,US,53,,,1582156413.0,,1.0,1.0,,3898,4.0,b5237f73f14d31cd67a37c5524f91a65,40.763954,-73.9646,E 63 St & 3 Ave,citi-bike-nyc,2020-02-19T23:56:52.361000Z
2299,US,30,,,1582153481.0,,1.0,1.0,,3900,0.0,c1a59b29442f8eb95720516e66235374,40.72226,-73.93889,Morgan Ave & Lombardy St,citi-bike-nyc,2020-02-19T23:56:53.203000Z
2300,US,14,,,1582152802.0,,1.0,1.0,,3873,3.0,4de999ad82b546a7273bc8900e48b58e,40.70068,-73.90742,Madison St & Cypress Ave,citi-bike-nyc,2020-02-19T23:56:53.115000Z
2301,US,44,,,1582155917.0,,1.0,1.0,,3144,2.0,f6fb5895e87a62550256a761a95a05af,40.77677702,-73.9590097,E 81 St & Park Ave,citi-bike-nyc,2020-02-19T23:56:53.198000Z
2302,US,13,,,1582107155.0,,1.0,1.0,,3875,2.0,d2eaf2281ec4cfde2a49c176dca2fa3b,40.6988,-73.9007,Stephen St & Seneca Ave,citi-bike-nyc,2020-02-19T23:56:53.119000Z
2303,US,20,,,1582151994.0,,1.0,1.0,,3896,2.0,c76fbfaae3ae1e2270308866177631e1,40.70183,-73.90625,Madison St & Seneca Ave,citi-bike-nyc,2020-02-19T23:56:52.371000Z
2304,US,17,,,1582106945.0,,1.0,1.0,,3885,2.0,1ffc249cff29342a164b5808df24160c,40.70413,-73.90737,Onderdonk Ave & Gates Ave,citi-bike-nyc,2020-02-19T23:56:53.167000Z
2305,US,20,,,1582145879.0,,1.0,1.0,,3886,0.0,4afcc8285381fb09276fd4ca3e58307c,40.70553,-73.9096,Menahan St & Onderdonk Ave,citi-bike-nyc,2020-02-19T23:56:53.176000Z
2306,US,42,,,1582156440.0,,1.0,1.0,,3320,7.0,8dbdb6d2ea04c1e5084e0fad653aadc4,40.79406660818552,-73.96286845207214,Central Park West & W 100 St,citi-bike-nyc,2020-02-19T23:56:53.409000Z
2307,US,37,,,1582156234.0,,1.0,1.0,,3341,4.0,925f90461b35bc707c0de1e019b1ec0b,40.795346,-73.96186,Central Park West & W 102 St,citi-bike-nyc,2020-02-19T23:56:52.496000Z
2308,US,31,,,1582156409.0,,1.0,1.0,,3284,7.0,31a578c93cf9a71a794044432a221ba2,40.781410700190015,-73.95595908164978,E 88 St & Park Ave,citi-bike-nyc,2020-02-19T23:56:53.157000Z
2309,US,3,,,1582156598.0,,1.0,1.0,,448,24.0,a5f13a5bce682c0f0520849b8d419912,40.75660359,-73.9979009,W 37 St & 10 Ave,citi-bike-nyc,2020-02-19T23:56:52.214000Z
2310,US,17,,,1582105143.0,,1.0,1.0,,3901,0.0,b866fd12963441fdd7d7175f4f0ecb06,40.70998,-73.91116,Stanhope St & Fairview Ave,citi-bike-nyc,2020-02-19T23:56:54.795000Z
2311,US,17,,,1582149629.0,,1.0,1.0,,3887,4.0,290d3c85c1aa897bc947febf53fffc37,40.71246,-73.91873,Flushing Ave & Woodward Ave,citi-bike-nyc,2020-02-19T23:56:53.174000Z
2312,US,25,,,1582105311.0,,1.0,1.0,,3880,2.0,c69e73a7bd17d12afedfcf507b8fc70d,40.7098,-73.91727,Willoughby Ave & Onderdonk Ave,citi-bike-nyc,2020-02-19T23:56:53.178000Z
2313,US,14,,,1582156361.0,,1.0,1.0,,3903,3.0,80552836ff0ee75931b02830bef50471,40.68989,-73.91458,Jefferson Ave & Evergreen Ave,citi-bike-nyc,2020-02-19T23:56:53.210000Z
2314,US,18,,,1582155968.0,,1.0,1.0,,3872,1.0,8a85954c694fd5999d3385c743dcb667,40.6972,-73.90674,Hancock St & Wyckoff Ave,citi-bike-nyc,2020-02-19T23:56:53.114000Z
2315,US,34,,,1582147747.0,,1.0,1.0,,3831,1.0,60c78e8678b981de603fddf94311bf9f,40.68663,-73.9168,Broadway & Hancock St,citi-bike-nyc,2020-02-19T23:56:52.721000Z
2316,US,1,,,1582156250.0,,1.0,1.0,,3859,19.0,59383a914380dfe9e93d0fc9354836d5,40.72795,-73.95414,Lorimer St & Calyer St,citi-bike-nyc,2020-02-19T23:56:52.018000Z
2317,US,21,,,1582154347.0,,1.0,1.0,,3877,4.0,c243e589552a56fde45f17904245e943,40.70555,-73.90245,Madison St & Forest Ave,citi-bike-nyc,2020-02-19T23:56:53.130000Z
2318,US,9,,,1582152913.0,,1.0,1.0,,3888,10.0,b1b6dafb46758c95e85037ddb30c4787,40.70793,-73.91092,Woodward Ave & Harman St,citi-bike-nyc,2020-02-19T23:56:52.882000Z
2319,US,17,,,1582138320.0,,1.0,1.0,,3907,0.0,30c563f875333f1f9cec03a903e7d05b,40.70112,-73.93039,Central Ave & Melrose St,citi-bike-nyc,2020-02-19T23:56:53.202000Z
2320,US,24,,,1582156573.0,,1.0,1.0,,3165,24.0,372b887d5266aa896bd52efbcd7194b1,40.77579376683666,-73.9762057363987,Central Park West & W 72 St,citi-bike-nyc,2020-02-19T23:56:54.267000Z
2321,US,18,,,1582156435.0,,1.0,1.0,,3163,24.0,892717fce286df80cda6899bbd734fff,40.7734066,-73.97782542,Central Park West & W 68 St,citi-bike-nyc,2020-02-19T23:56:54.270000Z
2322,US,52,,,1582156501.0,,1.0,1.0,,3799,14.0,e1ef8c16f5bcc2fc0522cc10c0bc9987,40.74964,-73.98805,6 Ave & W 34 St,citi-bike-nyc,2020-02-19T23:56:52.618000Z
2323,US,29,,,1582156175.0,,1.0,1.0,,3160,8.0,a45f60a4044e4c110072dac59e6d5a75,40.77896784,-73.97374737,Central Park West & W 76 St,citi-bike-nyc,2020-02-19T23:56:54.276000Z
2324,US,27,,,1582156522.0,,1.0,1.0,,495,12.0,74fb47e0c3525704829daaf79450aa45,40.76269882,-73.99301222,W 47 St & 10 Ave,citi-bike-nyc,2020-02-19T23:56:52.594000Z
2325,US,1,,,1582155381.0,,1.0,1.0,,3511,21.0,32ecd29cd5b871bd91c856645ff210d3,40.802535,-73.9532423,Adam Clayton Powell Blvd & W 115 St,citi-bike-nyc,2020-02-19T23:56:52.346000Z
2326,US,22,,,1582156610.0,,1.0,1.0,,3739,15.0,959f93c69b6d9546a5e19320d99518cb,40.735918,-74.000939,Perry St & Greenwich Ave,citi-bike-nyc,2020-02-19T23:56:54.620000Z
2327,US,43,,,1582156395.0,,1.0,1.0,,3731,3.0,e8d078425e8709d53539a8fa10fd87a6,40.758397,-73.98255,W 47 St & 6 Ave,citi-bike-nyc,2020-02-19T23:56:54.647000Z
2328,US,38,,,1582156601.0,,1.0,1.0,,3744,12.0,ba51295a222898cf060ea25d5c130848,40.725864,-73.986389,1 Ave & E 5 St,citi-bike-nyc,2020-02-19T23:56:52.901000Z
2329,US,18,,,1582152622.0,,1.0,1.0,,3909,2.0,e198b8a426b9f182dfe88774eb901acf,40.70408,-73.90408,Madison St & Woodward Ave,citi-bike-nyc,2020-02-19T23:56:53.211000Z
2330,US,18,,,1582135624.0,,1.0,1.0,,3902,1.0,67e262eda73516c33021103ce6ee1f15,40.70694,-73.90632,Fairview Ave & Linden St,citi-bike-nyc,2020-02-19T23:56:53.206000Z
2331,US,16,,,1582151121.0,,1.0,1.0,,3910,1.0,1d18a33174ffc0f971a5ced5d65173c5,40.709697,-73.907856,Greene Ave & Grandview Ave,citi-bike-nyc,2020-02-19T23:56:54.009000Z
2332,US,15,,,1582105318.0,,1.0,1.0,,3897,2.0,b652cc4639ba4ac12b23a522b7d76a63,40.70863,-73.91497,Onderdonk Ave & Dekalb Ave,citi-bike-nyc,2020-02-19T23:56:52.379000Z
2333,US,37,,,1582153908.0,,1.0,1.0,,3785,0.0,09b3ea43ea90132ea2bcba9fee826fae,40.75492,-73.98455,W 42 St & 6 Ave,citi-bike-nyc,2020-02-19T23:56:54.721000Z
2334,US,2,,,1582156374.0,,1.0,1.0,,3740,32.0,6964e6ac85b7f9767894bf9750f6ba2d,40.726378,-74.000472,W Broadway & W Houston St,citi-bike-nyc,2020-02-19T23:56:52.914000Z
2335,US,18,,,1582144068.0,,1.0,1.0,,3884,5.0,301a351d4541b6c63db792d578fabe7d,40.69969,-73.9022,Centre St & Seneca Ave,citi-bike-nyc,2020-02-19T23:56:53.386000Z
2336,US,0,,,1582155784.0,,1.0,1.0,,3911,22.0,85b9e52ce8b6eca9e7751c948676ca42,40.683426,-73.984275,Wyckoff St & Nevins St,citi-bike-nyc,2020-02-19T23:56:54.008000Z
2337,US,16,,,1582156608.0,,1.0,1.0,,480,13.0,2f52b7e112e6b53c4efc3f0327f27a87,40.76669671,-73.99061728,W 53 St & 10 Ave,citi-bike-nyc,2020-02-19T23:56:54.713000Z
2338,US,4,,,1582156601.0,,1.0,1.0,,423,19.0,f60de9806878cb16bd951cac600a4b47,40.76584941,-73.98690506,W 54 St & 9 Ave,citi-bike-nyc,2020-02-19T23:56:54.295000Z
2339,US,4,,,1582156259.0,,1.0,1.0,,3905,22.0,67020fb2089f278f309413afe8fbe779,40.732647,-73.99011,4 Ave & E 12 St,citi-bike-nyc,2020-02-19T23:56:53.201000Z
2340,US,30,,,1582156570.0,,1.0,1.0,,3738,1.0,cf7c14fd2412babdb31d78aa1d2bce97,40.719383,-73.991479,Delancey St & Eldridge St,citi-bike-nyc,2020-02-19T23:56:53.921000Z
2341,US,8,,,1582156520.0,,1.0,1.0,,3786,40.0,4cbab804ec283e42e7dba4b828974346,40.714193,-73.996732,Division St & Bowery,citi-bike-nyc,2020-02-19T23:56:54.719000Z
2342,US,20,,,1582156579.0,,1.0,1.0,,304,12.0,16dc17f11a4c978d6a2617eecd06aaf9,40.70463334,-74.01361706,Broadway & Battery Pl,citi-bike-nyc,2020-02-19T23:56:54.341000Z
2343,US,2,,,1582155931.0,,1.0,1.0,,3322,23.0,f0d48ab5d236667d32ea45385e2cc6bf,40.668603,-73.9904394,12 St & 4 Ave,citi-bike-nyc,2020-02-19T23:56:54.095000Z
2344,US,0,,,1582156421.0,,1.0,1.0,,460,25.0,c0793e6899adb49d814262e260567289,40.71285887,-73.96590294,S 4 St & Wythe Ave,citi-bike-nyc,2020-02-19T23:56:53.813000Z
2345,US,26,,,1582156061.0,,1.0,1.0,,3736,15.0,de8a1f7039afb814db478f2d2127959a,40.727243,-73.976831,E 12 St & Ave C,citi-bike-nyc,2020-02-19T23:56:54.634000Z
2346,US,39,,,1582155814.0,,1.0,1.0,,3226,6.0,73ddcda037ae038159276eda5f6b42c5,40.78275,-73.97137,W 82 St & Central Park West,citi-bike-nyc,2020-02-19T23:56:54.043000Z
2347,US,21,,,1582156067.0,,1.0,1.0,,3917,9.0,b9aa21463944fa7cff78f632b429d24f,40.69178,-73.97877,Willoughby St & Ashland Pl,citi-bike-nyc,2020-02-19T23:56:53.995000Z
2348,US,8,,,1582156556.0,,1.0,1.0,,3916,35.0,ec9615b902297431a6eb2f36a85a0ea7,40.708485,-74.002751,Pearl St & Peck Slip,citi-bike-nyc,2020-02-19T23:56:54.003000Z
2349,US,21,,,1582155102.0,,1.0,1.0,,3918,7.0,3987d8c896c358fdd637022422f4ba4c,40.72387,-73.975767,Avenue D & E 8 St,citi-bike-nyc,2020-02-19T23:56:54.017000Z
2350,US,9,,,1582156606.0,,1.0,1.0,,2010,29.0,96eca0713fa8dc5fca775d242efb7b57,40.72170005235607,-74.00238141417502,Grand St & Greene St,citi-bike-nyc,2020-02-19T23:56:52.675000Z
2351,US,7,,,1582156426.0,,1.0,1.0,,3913,12.0,75893f554f4b758792ed01b9649d10f7,40.699569,-73.979827,Sands St Gate,citi-bike-nyc,2020-02-19T23:56:54.005000Z
2352,US,30,,,1582155876.0,,1.0,1.0,,3914,9.0,76ecda8c344253ae1bc783eac08530d3,40.783786,-73.981687,West End Ave & W 78 St,citi-bike-nyc,2020-02-19T23:56:54.004000Z
2353,US,31,,,1582153927.0,,1.0,1.0,,3881,8.0,bb15b2aed3271ec69b6134dd3d355a31,40.818299,-73.960405,12 Ave & W 125 St,citi-bike-nyc,2020-02-19T23:56:52.466000Z
2354,US,21,,,1582156314.0,,1.0,1.0,,342,8.0,aea47cc4942c5b3137f63e2af874dbaf,40.71739973,-73.98016555,Columbia St & Rivington St,citi-bike-nyc,2020-02-19T23:56:51.995000Z
2355,US,26,,,1582152398.0,,1.0,1.0,,3600,1.0,700ab1280403594412c894a20bedcb23,40.7611488,-73.9170071,31 Ave & Steinway St,citi-bike-nyc,2020-02-19T23:56:54.461000Z
2356,US,0,,,1582156073.0,,1.0,1.0,,336,36.0,3fb1685894719cfb013bd77a316a7037,40.73047747,-73.99906065,Sullivan St & Washington Sq,citi-bike-nyc,2020-02-19T23:56:52.302000Z
